0.001	0.015936
0.002	0.015936
0.003	0.015936
0.004	0.015936
0.005	0.015936
0.006	0.015936
0.007	0.015936
0.008	0.015936
0.009000000000000001	0.015936
0.010000000000000002	0.015936
0.011	0.015936
0.012	0.015936
0.013000000000000001	0.015936
0.013000000000000001	0.024064000000000002
0.013000000000000001	0.025759999999999998
0.014000000000000002	0.015936
0.014000000000000002	0.024064000000000002
0.014000000000000002	0.025759999999999998
0.014000000000000002	0.02588
0.015	0.015940000000000003
0.015	0.024064000000000002
0.015	0.025759999999999998
0.015	0.02588
0.016	0.015940000000000003
0.016	0.024068
0.016	0.025759999999999998
0.016	0.025884
0.017	0.015940000000000003
0.017	0.024084
0.017	0.025759999999999998
0.018000000000000002	0.015940000000000003
0.018000000000000002	0.024084
0.019000000000000003	0.015940000000000003
0.019000000000000003	0.024084
0.019000000000000003	0.024304000000000003
0.019000000000000003	0.024424
0.02	0.015940000000000003
0.02	0.024084
0.02	0.024304000000000003
0.02	0.024424
0.02	0.024536000000000002
0.02	0.024764
0.021	0.015940000000000003
0.021	0.024084
0.021	0.024304000000000003
0.021	0.024424
0.021	0.024536000000000002
0.021	0.024764
0.022000000000000002	0.015940000000000003
0.022000000000000002	0.024084
0.022000000000000002	0.024304000000000003
0.022000000000000002	0.024424
0.022000000000000002	0.024536000000000002
0.022000000000000002	0.024764
0.023	0.015940000000000003
0.023	0.024084
0.023	0.024304000000000003
0.023	0.024424
0.023	0.024536000000000002
0.023	0.024764
0.023	0.025096
0.024	0.015932
0.024	0.024084
0.024	0.024304000000000003
0.024	0.024424
0.024	0.024536000000000002
0.024	0.024764
0.024	0.024944
0.024	0.025100000000000004
0.024	0.025896000000000002
0.025	0.015940000000000003
0.025	0.024084
0.025	0.024304000000000003
0.025	0.024424
0.025	0.024536000000000002
0.025	0.024764
0.025	0.024944
0.025	0.025100000000000004
0.025	0.025896000000000002
0.026000000000000002	0.015940000000000003
0.026000000000000002	0.024084
0.026000000000000002	0.024304000000000003
0.026000000000000002	0.024424
0.026000000000000002	0.02454
0.026000000000000002	0.024764
0.026000000000000002	0.024864
0.026000000000000002	0.024944
0.026000000000000002	0.025100000000000004
0.026000000000000002	0.0259
0.027000000000000003	0.015940000000000003
0.027000000000000003	0.024084
0.027000000000000003	0.024304000000000003
0.027000000000000003	0.024424
0.027000000000000003	0.02454
0.027000000000000003	0.024764
0.027000000000000003	0.024864
0.027000000000000003	0.024944
0.027000000000000003	0.025100000000000004
0.027000000000000003	0.0259
0.028	0.015940000000000003
0.028	0.024084
0.028	0.024304000000000003
0.028	0.024424
0.028	0.02454
0.028	0.024764
0.028	0.024864
0.028	0.024940000000000004
0.028	0.025104000000000005
0.028	0.025904
0.029	0.015940000000000003
0.029	0.024084
0.029	0.024304000000000003
0.029	0.024424
0.029	0.02454
0.029	0.024760000000000004
0.029	0.024864
0.029	0.024940000000000004
0.029	0.025104000000000005
0.029	0.025904
0.030000000000000002	0.015940000000000003
0.030000000000000002	0.024084
0.030000000000000002	0.024304000000000003
0.030000000000000002	0.024424
0.030000000000000002	0.02454
0.030000000000000002	0.024648000000000003
0.030000000000000002	0.024760000000000004
0.030000000000000002	0.024864
0.030000000000000002	0.024940000000000004
0.030000000000000002	0.025104000000000005
0.030000000000000002	0.025908000000000004
0.031	0.0159
0.031	0.015940000000000003
0.031	0.024084
0.031	0.024304000000000003
0.031	0.024424
0.031	0.02454
0.031	0.024648000000000003
0.031	0.024760000000000004
0.031	0.024864
0.031	0.024940000000000004
0.031	0.025104000000000005
0.031	0.025908000000000004
0.032	0.015940000000000003
0.032	0.024084
0.032	0.024304000000000003
0.032	0.024424
0.032	0.02454
0.032	0.024648000000000003
0.032	0.024760000000000004
0.032	0.024864
0.032	0.024940000000000004
0.033	0.015932
0.033	0.024084
0.033	0.024208
0.033	0.024304000000000003
0.033	0.024424
0.033	0.02454
0.033	0.024648000000000003
0.033	0.024760000000000004
0.033	0.024864
0.033	0.024940000000000004
0.034	0.015940000000000003
0.034	0.024084
0.034	0.024208
0.034	0.024304000000000003
0.034	0.024424
0.034	0.02454
0.034	0.024648000000000003
0.034	0.024760000000000004
0.034	0.024864
0.034	0.024940000000000004
0.035	0.015936
0.035	0.024088000000000005
0.035	0.024136
0.035	0.024208
0.035	0.024304000000000003
0.035	0.024424
0.035	0.02454
0.035	0.024648000000000003
0.035	0.024760000000000004
0.035	0.024864
0.035	0.024940000000000004
0.035	0.025916
0.036000000000000004	0.01582
0.036000000000000004	0.015928
0.036000000000000004	0.024088000000000005
0.036000000000000004	0.024136
0.036000000000000004	0.024208
0.036000000000000004	0.024304000000000003
0.036000000000000004	0.024424
0.036000000000000004	0.02454
0.036000000000000004	0.024648000000000003
0.036000000000000004	0.024760000000000004
0.036000000000000004	0.024864
0.036000000000000004	0.024940000000000004
0.036000000000000004	0.025916
0.037000000000000005	0.015944000000000003
0.037000000000000005	0.024088000000000005
0.037000000000000005	0.024136
0.037000000000000005	0.024208
0.037000000000000005	0.024304000000000003
0.037000000000000005	0.024424
0.037000000000000005	0.02454
0.037000000000000005	0.024648000000000003
0.037000000000000005	0.024760000000000004
0.037000000000000005	0.024864
0.037000000000000005	0.024940000000000004
0.037000000000000005	0.02592
0.038000000000000006	0.015944000000000003
0.038000000000000006	0.024088000000000005
0.038000000000000006	0.024136
0.038000000000000006	0.024208
0.038000000000000006	0.024304000000000003
0.038000000000000006	0.024424
0.038000000000000006	0.02454
0.038000000000000006	0.024648000000000003
0.038000000000000006	0.024760000000000004
0.038000000000000006	0.02486
0.038000000000000006	0.024940000000000004
0.038000000000000006	0.02592
0.039	0.015796
0.039	0.015944000000000003
0.039	0.024088000000000005
0.039	0.024136
0.039	0.024208
0.039	0.024304000000000003
0.039	0.024424
0.039	0.02454
0.039	0.024648000000000003
0.039	0.024760000000000004
0.039	0.02486
0.039	0.024940000000000004
0.039	0.02592
0.04	0.015940000000000003
0.04	0.024088000000000005
0.04	0.024136
0.04	0.024208
0.04	0.024304000000000003
0.04	0.024424
0.04	0.02454
0.04	0.024648000000000003
0.04	0.024760000000000004
0.04	0.02486
0.04	0.024940000000000004
0.04	0.025116
0.04	0.025924000000000003
0.041	0.0143
0.041	0.015940000000000003
0.041	0.024088000000000005
0.041	0.024136
0.041	0.024208
0.041	0.024304000000000003
0.041	0.024424
0.041	0.02454
0.041	0.024648000000000003
0.041	0.024760000000000004
0.041	0.02486
0.041	0.024936000000000003
0.041	0.025116
0.041	0.025924000000000003
0.042	0.014079999999999999
0.042	0.015356
0.042	0.015940000000000003
0.042	0.024088000000000005
0.042	0.024136
0.042	0.024208
0.042	0.024304000000000003
0.042	0.024424
0.042	0.02454
0.042	0.024648000000000003
0.042	0.024760000000000004
0.042	0.02486
0.042	0.024936000000000003
0.042	0.025116
0.042	0.025928
0.043000000000000003	0.01582
0.043000000000000003	0.015944000000000003
0.043000000000000003	0.024088000000000005
0.043000000000000003	0.024136
0.043000000000000003	0.024208
0.043000000000000003	0.024304000000000003
0.043000000000000003	0.024424
0.043000000000000003	0.02454
0.043000000000000003	0.024648000000000003
0.043000000000000003	0.024760000000000004
0.043000000000000003	0.02486
0.043000000000000003	0.024936000000000003
0.043000000000000003	0.025120000000000003
0.043000000000000003	0.025928
0.044	0.01558
0.044	0.015944000000000003
0.044	0.024088000000000005
0.044	0.024136
0.044	0.024212
0.044	0.024304000000000003
0.044	0.024424
0.044	0.02454
0.044	0.024648000000000003
