1.07	37614064087798381/720575940379279360
1.07	17870283321406129/288230376151711744
1.07	1224979098644775/18014398509481984
1.07	6557241057451443/90071992547409920
1.07	1405123083739595/18014398509481984
1.07	2990390152574009/36028797018963968
1.08	-1224979098644775/36028797018963968
1.08	-16717361816799281/576460752303423488
1.08	-3458764513820541/144115188075855872
1.08	-12105675798371893/576460752303423488
1.08	-17870283321406129/1441151880758558720
1.08	-99079191802151/45035996273704960
1.08	-9007199254741/45035996273704960
1.08	9007199254741/4503599627370496
1.08	1152921504606847/288230376151711744
1.08	864691128455135/144115188075855872
1.08	18158513697557843/1441151880758558720
1.08	5908722711110091/360287970189639680
1.08	15276209936040721/720575940379279360
1.08	19887895954468113/720575940379279360
1.08	24355466784819639/720575940379279360
1.08	29111267991322887/720575940379279360
1.08	37614064087798381/720575940379279360
1.08	8358680908399641/144115188075855872
1.08	1261007895663739/18014398509481984
1.08	6737385042546263/90071992547409920
1.08	5764607523034235/72057594037927936
1.08	3134505340649865/36028797018963968
1.09	-5476377146882523/144115188075855872
1.09	-1188950301625811/36028797018963968
1.09	-8070450532247929/288230376151711744
1.09	-1224979098644775/72057594037927936
1.09	-18446744073709551/1441151880758558720
1.09	-6341068275337659/576460752303423488
1.09	-1297036692682703/144115188075855872
1.09	-1008806316530991/144115188075855872
1.09	-3458764513820539/720575940379279360
1.09	1008806316530991/72057594037927936
1.09	5836665117072163/360287970189639680
1.09	3026418949592973/144115188075855872
1.09	19887895954468113/720575940379279360
1.09	28967152803247031/720575940379279360
1.09	3386706919782613/72057594037927936
1.09	37614064087798381/720575940379279360
1.09	8791026472627209/144115188075855872
1.09	1206964700135293/18014398509481984
1.09	1297036692682703/18014398509481984
1.09	1387108685230113/18014398509481984
1.09	3026418949592973/36028797018963968
1.1	-10664523917613335/288230376151711744
1.1	-1152921504606847/36028797018963968
1.1	-15564440312192435/576460752303423488
1.1	-1152921504606847/72057594037927936
1.1	-17005592192950993/1441151880758558720
1.1	-3530822107858469/360287970189639680
1.1	1008806316530991/360287970189639680
1.1	720575940379279/144115188075855872
1.1	1008806316530991/144115188075855872
1.1	9079256848778919/720575940379279360
1.1	5476377146882523/360287970189639680
1.1	3170534137668829/144115188075855872
1.1	19887895954468113/720575940379279360
1.1	5764607523034235/144115188075855872
1.1	37614064087798381/720575940379279360
1.1	1242993497154257/18014398509481984
1.1	1333065489701667/18014398509481984
1.1	2918332558536081/36028797018963968
1.1	15888699485363109/180143985094819840
1.11	-1116892707587883/36028797018963968
1.11	-14987979559889011/576460752303423488
1.11	-17870283321406129/1441151880758558720
1.11	-4467570830351531/720575940379279360
1.11	-1152921504606847/288230376151711744
1.11	-81064793292669/45035996273704960
1.11	18158513697557843/1441151880758558720
1.11	1224979098644775/72057594037927936
1.11	7421932185906577/360287970189639680
1.11	19887895954468113/720575940379279360
1.11	28678922427095319/720575940379279360
1.11	37614064087798381/720575940379279360
1.11	8646911284551353/144115188075855872
1.11	1188950301625811/18014398509481984
1.11	1279022294173221/18014398509481984
1.11	6863485832112637/90071992547409920
1.11	7007601020188493/90071992547409920
1.11	3062447746611937/36028797018963968
1.11	15636497906230361/180143985094819840
1.12	-17293822569102705/576460752303423488
1.12	-5764607523034235/288230376151711744
1.12	-1224979098644775/72057594037927936
1.12	-18446744073709551/1441151880758558720
1.12	-6341068275337659/576460752303423488
1.12	-1297036692682703/144115188075855872
1.12	-4899916394579099/720575940379279360
1.12	1152921504606847/288230376151711744
1.12	864691128455135/144115188075855872
1.12	1152921504606847/144115188075855872
1.12	18158513697557843/1441151880758558720
1.12	5980780305148019/360287970189639680
1.12	29399498367474597/1441151880758558720
1.12	3314649325744685/144115188075855872
1.12	19887895954468113/720575940379279360
1.12	1188950301625811/36028797018963968
1.12	28534807239019463/720575940379279360
1.12	37614064087798381/720575940379279360
1.12	18158513697557841/288230376151711744
1.12	1224979098644775/18014398509481984
1.12	1315051091192185/18014398509481984
1.12	5764607523034235/72057594037927936
1.12	14735777980756261/180143985094819840
1.1300000000000001	-41505174165846491/1441151880758558720
1.1300000000000001	-13546827679130453/720575940379279360
1.1300000000000001	-1152921504606847/72057594037927936
1.1300000000000001	-17870283321406129/1441151880758558720
1.1300000000000001	-2305843009213693/720575940379279360
1.1300000000000001	-9007199254741/9007199254740992
1.1300000000000001	18158513697557843/1441151880758558720
1.1300000000000001	5908722711110091/360287970189639680
1.1300000000000001	1297036692682703/72057594037927936
1.1300000000000001	14555633995661443/720575940379279360
1.1300000000000001	18446744073709553/720575940379279360
1.1300000000000001	19887895954468113/720575940379279360
1.1300000000000001	4726978168888073/144115188075855872
1.1300000000000001	28390692050943607/720575940379279360
1.1300000000000001	33290608445522711/720575940379279360
1.1300000000000001	37758179275874237/720575940379279360
1.1300000000000001	1261007895663739/18014398509481984
1.1300000000000001	6773413839565227/90071992547409920
1.1300000000000001	1387108685230113/18014398509481984
1.1300000000000001	15168123544983829/180143985094819840
1.1300000000000001	3098476543630901/36028797018963968
1.1300000000000001	15816641891325181/180143985094819840
1.1400000000000001	-1188950301625811/36028797018963968
1.1400000000000001	-17870283321406129/1441151880758558720
1.1400000000000001	-14699749183737299/1441151880758558720
1.1400000000000001	-5908722711110091/720575940379279360
1.1400000000000001	-864691128455135/144115188075855872
1.1400000000000001	1008806316530991/360287970189639680
1.1400000000000001	720575940379279/144115188075855872
1.1400000000000001	1008806316530991/144115188075855872
1.1400000000000001	1297036692682703/144115188075855872
1.1400000000000001	1008806316530991/72057594037927936
1.1400000000000001	1152921504606847/72057594037927936
1.1400000000000001	5764607523034235/288230376151711744
1.1400000000000001	19887895954468113/720575940379279360
1.1400000000000001	28246576862867751/720575940379279360
1.1400000000000001	6629298651489371/144115188075855872
1.1400000000000001	37758179275874237/720575940379279360
1.1400000000000001	8502796096475497/144115188075855872
1.1400000000000001	17870283321406129/288230376151711744
1.1400000000000001	5872693914091127/90071992547409920
1.1400000000000001	1297036692682703/18014398509481984
1.1400000000000001	14267403619509731/180143985094819840
1.1400000000000001	2918332558536081/36028797018963968
1.15	-5620492334958379/144115188075855872
1.15	-1152921504606847/36028797018963968
1.15	-3602879701896397/144115188075855872
1.15	-5764607523034235/288230376151711744
1.15	-18446744073709551/1441151880758558720
1.15	-6341068275337659/576460752303423488
1.15	-6341068275337659/720575940379279360
1.15	-99079191802151/45035996273704960
1.15	9007199254741/45035996273704960
1.15	9079256848778919/720575940379279360
1.15	5692549928996307/360287970189639680
1.15	5476377146882523/288230376151711744
1.15	3026418949592973/144115188075855872
1.15	19887895954468113/720575940379279360
1.15	5620492334958379/144115188075855872
1.15	33002378069370999/720575940379279360
1.15	37758179275874237/720575940379279360
1.15	1206964700135293/18014398509481984
1.15	6196953087261803/90071992547409920
1.15	1333065489701667/18014398509481984
1.15	1369094286720631/18014398509481984
1.15	15348267530078649/180143985094819840
1.15	3134505340649865/36028797018963968
1.15	15996785876420001/180143985094819840
1.16	-5476377146882523/144115188075855872
1.16	-16717361816799281/576460752303423488
1.16	-9511602413006487/720575940379279360
1.16	-5188146770730811/720575940379279360
1.16	-720575940379279/144115188075855872
1.16	1152921504606847/288230376151711744
1.16	18158513697557843/1441151880758558720
1.16	5620492334958379/360287970189639680
1.16	1224979098644775/72057594037927936
1.16	19887895954468113/720575940379279360
1.16	27814231298640183/720575940379279360
1.16	37614064087798381/720575940379279360
1.16	8358680908399641/144115188075855872
1.16	1152921504606847/18014398509481984
1.16	6232981884280767/90071992547409920
1.16	6377097072356623/90071992547409920
1.16	7043629817207457/90071992547409920
1.16	5764607523034235/72057594037927936
1.16	14735777980756261/180143985094819840
1.17	-1261007895663739/36028797018963968
1.17	-8070450532247929/288230376151711744
1.17	-17582052945254417/1441151880758558720
1.17	-5764607523034235/576460752303423488
1.17	-5620492334958379/720575940379279360
1.17	-9007199254741/9007199254740992
1.17	18158513697557843/1441151880758558720
1.17	5548434740920451/360287970189639680
1.17	28246576862867753/1441151880758558720
1.17	3170534137668829/144115188075855872
1.17	3746994889972253/144115188075855872
1.17	1152921504606847/36028797018963968
1.17	27670116110564327/720575940379279360
1.17	37614064087798381/720575940379279360
1.17	8791026472627209/144115188075855872
1.17	1188950301625811/18014398509481984
1.17	1315051091192185/18014398509481984
1.17	6737385042546263/90071992547409920
1.17	3098476543630901/36028797018963968
1.17	3170534137668829/36028797018963968
1.18	-1224979098644775/36028797018963968
1.18	-1206964700135293/45035996273704960
1.18	-3602879701896397/144115188075855872
1.18	-5764607523034235/288230376151711744
1.18	-39775791908936217/2882303761517117440
1.18	-3891110078048109/360287970189639680
1.18	-4467570830351531/720575940379279360
1.18	-1369094286720631/360287970189639680
1.18	864691128455135/288230376151711744
1.18	18158513697557843/1441151880758558720
1.18	5476377146882523/360287970189639680
1.18	13979173243358021/720575940379279360
1.18	3602879701896397/144115188075855872
1.18	19887895954468113/720575940379279360
1.18	27526000922488471/720575940379279360
1.18	6485183463413515/144115188075855872
1.18	37614064087798381/720575940379279360
1.18	1224979098644775/18014398509481984
1.18	1387108685230113/18014398509481984
1.18	5692549928996307/72057594037927936
1.18	14555633995661441/180143985094819840
1.19	-1116892707587883/36028797018963968
1.19	-17149707381026849/720575940379279360
1.19	-7493989779944505/576460752303423488
1.19	-32858262881295141/2882303761517117440
1.19	-6629298651489371/720575940379279360
1.19	-4899916394579099/720575940379279360
1.19	-99079191802151/45035996273704960
1.19	9007199254741/45035996273704960
1.19	1008806316530991/144115188075855872
1.19	1008806316530991/72057594037927936
1.19	1297036692682703/72057594037927936
1.19	5764607523034235/288230376151711744
1.19	19887895954468113/720575940379279360
1.19	5476377146882523/144115188075855872
1.19	32281802128991719/720575940379279360
1.19	37614064087798381/720575940379279360
1.19	8214565720323785/144115188075855872
1.19	18158513697557841/288230376151711744
1.19	1261007895663739/18014398509481984
1.19	6467169064904033/90071992547409920
1.19	14987979559889009/180143985094819840
1.19	15348267530078649/180143985094819840
1.19	3134505340649865/36028797018963968
1.19	3206562934687793/36028797018963968
1.2	-5620492334958379/144115188075855872
1.2	-8070450532247929/288230376151711744
1.2	-12105675798371893/576460752303423488
1.2	-17870283321406129/1441151880758558720
1.2	-3530822107858469/360287970189639680
1.2	-720575940379279/144115188075855872
1.2	9007199254741/4503599627370496
1.2	9079256848778919/720575940379279360
1.2	1080863910568919/72057594037927936
1.2	28534807239019459/1441151880758558720
1.2	19887895954468113/720575940379279360
1.2	27237770546336759/720575940379279360
1.2	32137686940915863/720575940379279360
1.2	37614064087798381/720575940379279360
1.2	8646911284551353/144115188075855872
1.2	1170935903116329/18014398509481984
1.2	6503197861922997/90071992547409920
1.2	1333065489701667/18014398509481984
1.2	1369094286720631/18014398509481984
1.2	7007601020188493/90071992547409920
1.21	-10376293541461623/288230376151711744
1.21	-3602879701896397/144115188075855872
1.21	-10376293541461623/576460752303423488
1.21	-1080863910568919/72057594037927936
1.21	-1116892707587883/90071992547409920
1.21	-29975959119778021/2882303761517117440
1.21	-1152921504606847/144115188075855872
1.21	-9007199254741/9007199254740992
1.21	864691128455135/144115188075855872
1.21	9079256848778919/720575940379279360
1.21	5332261958806667/360287970189639680
1.21	7061644215716937/360287970189639680
1.21	15276209936040721/720575940379279360
1.21	17726168133330273/720575940379279360
1.21	19887895954468113/720575940379279360
1.21	27093655358260903/720575940379279360
1.21	37614064087798381/720575940379279360
1.21	1206964700135293/18014398509481984
1.21	14447547604604551/180143985094819840
1.21	2954361355555045/36028797018963968
1.21	3026418949592973/36028797018963968
1.21	3098476543630901/36028797018963968
1.21	3170534137668829/36028797018963968
1.22	-1188950301625811/36028797018963968
1.22	-1116892707587883/36028797018963968
1.22	-12682136550675317/576460752303423488
1.22	-1224979098644775/72057594037927936
1.22	-18446744073709551/1441151880758558720
1.22	-6341068275337659/576460752303423488
1.22	-6196953087261803/720575940379279360
1.22	-4611686018427387/720575940379279360
1.22	-1152921504606847/288230376151711744
1.22	9007199254741/11258999068426240
1.22	1441151880758559/144115188075855872
1.22	18158513697557843/1441151880758558720
1.22	5260204364768739/360287970189639680
1.22	1224979098644775/72057594037927936
1.22	27958346486716037/1441151880758558720
1.22	3026418949592973/144115188075855872
1.22	17582052945254417/720575940379279360
1.22	19887895954468113/720575940379279360
1.22	4467570830351533/144115188075855872
1.22	26949540170185047/720575940379279360
1.22	31849456564764151/720575940379279360
1.22	37614064087798381/720575940379279360
1.22	17870283321406129/288230376151711744
1.22	1242993497154257/18014398509481984
1.22	6377097072356623/90071992547409920
1.22	6557241057451443/90071992547409920
1.23	-8070450532247929/288230376151711744
1.23	-27670116110564329/1441151880758558720
1.23	-5692549928996307/360287970189639680
1.23	-9511602413006487/720575940379279360
1.23	-6773413839565227/720575940379279360
1.23	-1008806316530991/144115188075855872
1.23	-9007199254741/4503599627370496
1.23	3746994889972251/720575940379279360
1.23	4467570830351533/360287970189639680
1.23	5188146770730811/360287970189639680
1.23	13835058055282163/720575940379279360
1.23	19887895954468113/720575940379279360
1.23	26805424982109191/720575940379279360
1.23	6341068275337659/144115188075855872
1.23	37614064087798381/720575940379279360
1.23	8502796096475497/144115188075855872
1.23	1152921504606847/18014398509481984
1.23	6593269854470407/90071992547409920
1.23	6773413839565227/90071992547409920
1.23	1387108685230113/18014398509481984
1.23	5692549928996307/72057594037927936
1.23	2918332558536081/36028797018963968
1.23	2990390152574009/36028797018963968
1.23	3062447746611937/36028797018963968
1.23	3134505340649865/36028797018963968
1.23	3206562934687793/36028797018963968
1.24	-5476377146882523/144115188075855872
1.24	-10376293541461623/288230376151711744
1.24	-3602879701896397/144115188075855872
1.24	-3314649325744685/144115188075855872
1.24	-17870283321406129/1441151880758558720
1.24	-5764607523034235/576460752303423488
1.24	-3746994889972251/720575940379279360
1.24	-9007199254741/45035996273704960
1.24	1008806316530991/144115188075855872
1.24	5116089176692883/360287970189639680
1.24	5476377146882523/288230376151711744
1.24	17437937757178561/720575940379279360
1.24	19887895954468113/720575940379279360
1.24	5332261958806667/144115188075855872
1.24	31561226188612439/720575940379279360
1.24	37614064087798381/720575940379279360
1.24	5782621921543717/90071992547409920
1.24	1188950301625811/18014398509481984
1.25	-1188950301625811/36028797018963968
1.25	-1116892707587883/36028797018963968
1.25	-5764607523034235/288230376151711744
1.25	-36317027395115679/2882303761517117440
1.25	-5908722711110091/720575940379279360
1.25	-2305843009213693/720575940379279360
1.25	3026418949592973/720575940379279360
1.25	9079256848778919/720575940379279360
1.25	5332261958806667/360287970189639680
1.25	5836665117072163/360287970189639680
1.25	6773413839565227/360287970189639680
1.25	14555633995661443/720575940379279360
1.25	3170534137668829/144115188075855872
1.25	3458764513820541/144115188075855872
1.25	19887895954468113/720575940379279360
1.25	26517194605957479/720575940379279360
1.25	31417111000536583/720575940379279360
1.25	37902294463950093/720575940379279360
1.25	43811017175060189/720575940379279360
1.25	1224979098644775/18014398509481984
1.25	1261007895663739/18014398509481984
1.25	6467169064904033/90071992547409920
1.25	6647313049998853/90071992547409920
1.25	6827457035093673/90071992547409920
1.25	14735777980756261/180143985094819840
1.25	15096065950945901/180143985094819840
1.25	15456353921135541/180143985094819840
1.25	15816641891325181/180143985094819840
1.26	-14987979559889011/576460752303423488
1.26	-1224979098644775/72057594037927936
1.26	-7493989779944505/576460752303423488
1.26	-16140901064495859/1441151880758558720
1.26	-6341068275337659/720575940379279360
1.26	-4467570830351531/720575940379279360
1.26	-1369094286720631/360287970189639680
1.26	27021597764223/22517998136852480
1.26	864691128455135/144115188075855872
1.26	9079256848778919/720575940379279360
1.26	4899916394579099/360287970189639680
1.26	5692549928996307/360287970189639680
1.26	6413125869375587/360287970189639680
1.26	5764607523034235/288230376151711744
1.26	3602879701896397/144115188075855872
1.26	19887895954468113/720575940379279360
1.26	26373079417881623/720575940379279360
1.26	31272995812460727/720575940379279360
1.26	37902294463950093/720575940379279360
1.26	8791026472627209/144115188075855872
1.26	6503197861922997/90071992547409920
1.26	6683341847017817/90071992547409920
1.26	6863485832112637/90071992547409920
1.26	7043629817207457/90071992547409920
1.26	14447547604604551/180143985094819840
1.26	14807835574794189/180143985094819840
1.27	-5476377146882523/144115188075855872
1.27	-10376293541461623/288230376151711744
1.27	-12105675798371893/576460752303423488
1.27	-1152921504606847/72057594037927936
1.27	-9511602413006487/720575940379279360
1.27	-6773413839565227/720575940379279360
1.27	-4899916394579099/720575940379279360
1.27	-81064793292669/45035996273704960
1.27	2305843009213693/720575940379279360
1.27	1152921504606847/144115188075855872
1.27	17870283321406127/1441151880758558720
1.27	5620492334958379/360287970189639680
1.27	3566850904877433/180143985094819840
1.27	17005592192950993/720575940379279360
1.27	3746994889972253/144115188075855872
1.27	26228964229805767/720575940379279360
1.27	31128880624384871/720575940379279360
1.27	37614064087798381/720575940379279360
1.27	8358680908399641/144115188075855872
1.27	18158513697557841/288230376151711744
1.27	5836665117072163/90071992547409920
1.27	15996785876420001/180143985094819840
1.28	-1116892707587883/36028797018963968
1.28	-16717361816799281/576460752303423488
1.28	-15564440312192435/576460752303423488
1.28	-10376293541461623/576460752303423488
1.28	-17582052945254417/1441151880758558720
1.28	-5764607523034235/576460752303423488
1.28	-720575940379279/144115188075855872
1.28	9007199254741/45035996273704960
1.28	3746994889972251/720575940379279360
1.28	4467570830351533/360287970189639680
1.28	5188146770730811/360287970189639680
1.28	13258597302978741/720575940379279360
1.28	17005592192950993/720575940379279360
1.28	19887895954468113/720575940379279360
1.28	26084849041729911/720575940379279360
1.28	6196953087261803/144115188075855872
1.28	37614064087798381/720575940379279360
1.28	1170935903116329/18014398509481984
1.28	1206964700135293/18014398509481984
1.28	6196953087261803/90071992547409920
1.28	6377097072356623/90071992547409920
1.28	6557241057451443/90071992547409920
1.28	6737385042546263/90071992547409920
1.28	6917529027641083/90071992547409920
1.28	3548836506367951/45035996273704960
1.28	2918332558536081/36028797018963968
1.28	2990390152574009/36028797018963968
1.28	15348267530078649/180143985094819840
1.28	15708555500268289/180143985094819840
1.29	-17149707381026849/720575940379279360
1.29	-12682136550675317/576460752303423488
1.29	-36317027395115679/2882303761517117440
1.29	-1152921504606847/144115188075855872
1.29	-864691128455135/288230376151711744
1.29	99079191802151/45035996273704960
1.29	18158513697557843/1441151880758558720
1.29	1080863910568919/72057594037927936
1.29	1224979098644775/72057594037927936
1.29	26228964229805771/1441151880758558720
1.29	15276209936040721/720575940379279360
1.29	16861477004875137/720575940379279360
1.29	19887895954468113/720575940379279360
1.29	5188146770730811/144115188075855872
1.29	30840650248233159/720575940379279360
1.29	37614064087798381/720575940379279360
1.29	43090441234680909/720575940379279360
1.29	6052837899185947/90071992547409920
1.29	6232981884280767/90071992547409920
1.29	1279022294173221/18014398509481984
1.29	6593269854470407/90071992547409920
1.29	6773413839565227/90071992547409920
1.29	6953557824660047/90071992547409920
1.3	-5476377146882523/144115188075855872
1.3	-10376293541461623/288230376151711744
1.3	-1224979098644775/36028797018963968
1.3	-1152921504606847/36028797018963968
1.3	-13546827679130453/720575940379279360
1.3	-1224979098644775/72057594037927936
1.3	-7493989779944505/576460752303423488
1.3	-16140901064495859/1441151880758558720
1.3	-6196953087261803/720575940379279360
1.3	-4467570830351531/720575940379279360
1.3	-9007199254741/9007199254740992
1.3	5332261958806667/360287970189639680
1.3	5476377146882523/288230376151711744
1.3	3026418949592973/144115188075855872
1.3	16717361816799281/720575940379279360
1.3	19887895954468113/720575940379279360
1.3	25796618665578199/720575940379279360
1.3	30696535060157303/720575940379279360
1.3	7061644215716937/144115188075855872
1.3	37614064087798381/720575940379279360
1.3	8646911284551353/144115188075855872
1.3	14735777980756261/180143985094819840
1.3	15096065950945901/180143985094819840
1.3	3098476543630901/36028797018963968
1.3	3170534137668829/36028797018963968
1.31	-17870283321406129/720575940379279360
1.31	-3314649325744685/144115188075855872
1.31	-12105675798371893/576460752303423488
1.31	-1116892707587883/90071992547409920
1.31	-6629298651489371/720575940379279360
1.31	-4899916394579099/720575940379279360
1.31	-1152921504606847/288230376151711744
1.31	27021597764223/22517998136852480
1.31	9079256848778919/720575940379279360
1.31	5260204364768739/360287970189639680
1.31	1297036692682703/72057594037927936
1.31	3314649325744685/144115188075855872
1.31	19887895954468113/720575940379279360
1.31	25652503477502343/720575940379279360
1.31	30552419872081447/720575940379279360
1.31	37614064087798381/720575940379279360
1.31	8214565720323785/144115188075855872
1.31	17870283321406129/288230376151711744
1.31	5746593124524753/90071992547409920
1.31	6647313049998853/90071992547409920
1.31	6827457035093673/90071992547409920
1.31	7007601020188493/90071992547409920
1.31	5764607523034235/72057594037927936
1.31	14807835574794189/180143985094819840
1.32	-10376293541461623/576460752303423488
1.32	-35164105890508833/2882303761517117440
1.32	-3530822107858469/360287970189639680
1.32	-5188146770730811/720575940379279360
1.32	-9007199254741/4503599627370496
1.32	4179340454199819/720575940379279360
1.32	17870283321406127/1441151880758558720
1.32	5188146770730811/360287970189639680
1.32	5836665117072163/360287970189639680
1.32	6413125869375587/360287970189639680
1.32	3314649325744685/144115188075855872
1.32	19887895954468113/720575940379279360
1.32	25508388289426487/720575940379279360
1.32	30408304684005591/720575940379279360
1.32	37614064087798381/720575940379279360
1.32	1152921504606847/18014398509481984
1.32	1188950301625811/18014398509481984
1.32	1224979098644775/18014398509481984
1.32	1261007895663739/18014398509481984
1.32	1297036692682703/18014398509481984
1.32	1333065489701667/18014398509481984
1.32	6863485832112637/90071992547409920
1.32	15636497906230361/180143985094819840
1.32	3206562934687793/36028797018963968
1.33	-5476377146882523/144115188075855872
1.33	-12898309332789101/360287970189639680
1.33	-42946326046605051/1441151880758558720
1.33	-290482175965397/11258999068426240
1.33	-3458764513820541/144115188075855872
1.33	-12682136550675317/576460752303423488
1.33	-36317027395115679/2882303761517117440
1.33	-29975959119778021/2882303761517117440
1.33	-5620492334958379/720575940379279360
1.33	-3746994889972251/720575940379279360
1.33	9007199254741/45035996273704960
1.33	1008806316530991/360287970189639680
1.33	1152921504606847/144115188075855872
1.33	17870283321406127/1441151880758558720
1.33	5692549928996307/360287970189639680
1.33	6557241057451443/360287970189639680
1.33	14555633995661443/720575940379279360
1.33	16429131440647569/720575940379279360
1.33	3458764513820541/144115188075855872
1.33	19887895954468113/720575940379279360
1.33	25364273101350631/720575940379279360
1.33	6052837899185947/144115188075855872
1.33	37614064087798381/720575940379279360
1.33	5962765906638537/90071992547409920
1.33	6142909891733357/90071992547409920
1.33	6323053876828177/90071992547409920
1.33	14555633995661441/180143985094819840
1.33	2990390152574009/36028797018963968
1.33	15348267530078649/180143985094819840
1.34	-13546827679130453/720575940379279360
1.34	-1224979098644775/72057594037927936
1.34	-18446744073709551/1441151880758558720
1.34	-6341068275337659/576460752303423488
1.34	-6052837899185947/720575940379279360
1.34	-4179340454199819/720575940379279360
1.34	-2305843009213693/720575940379279360
1.34	720575940379279/144115188075855872
1.34	1098878309078401/90071992547409920
1.34	1297036692682703/72057594037927936
1.34	5764607523034235/288230376151711744
1.34	16285016252571713/720575940379279360
1.34	19887895954468113/720575940379279360
1.34	5044031582654955/144115188075855872
1.34	30120074307853879/720575940379279360
1.34	37614064087798381/720575940379279360
