0.002	-0.0023
0.002	-0.00047599999999999997
0.004	-0.0023
0.004	-0.00047599999999999997
0.006	-0.0023
0.006	-0.00047599999999999997
0.008	-0.0023
0.008	-0.00047599999999999997
0.01	-0.0023
0.01	-0.00047599999999999997
0.012	-0.0023
0.012	-0.00047599999999999997
0.014	-0.0023
0.014	-0.0020800000000000003
0.014	-0.00047599999999999997
0.016	-0.0027400000000000002
0.016	-0.0023
0.016	-0.002188
0.016	-0.00212
0.016	-0.0020640000000000003
0.016	-0.00202
0.016	-0.00047599999999999997
0.018000000000000002	-0.0029
0.018000000000000002	-0.00284
0.018000000000000002	-0.00248
0.018000000000000002	-0.0023
0.018000000000000002	-0.00047599999999999997
0.020000000000000004	-0.002464
0.020000000000000004	-0.0023
0.020000000000000004	-0.00224
0.020000000000000004	-0.002068
0.020000000000000004	-0.002028
0.020000000000000004	-0.00184
0.020000000000000004	-0.00112
0.020000000000000004	-0.00047599999999999997
0.022	-0.0023
0.022	-0.002184
0.022	-0.002076
0.022	-0.002
0.022	-0.001924
0.022	-0.0017
0.022	-0.00166
0.022	-0.0016079999999999996
0.022	-0.00047599999999999997
0.024	-0.0023
0.024	-0.002232
0.024	-0.002124
0.024	-0.0016640000000000001
0.024	-0.00047599999999999997
0.026000000000000002	-0.00292
0.026000000000000002	-0.0023
0.026000000000000002	-0.002232
0.026000000000000002	-0.002004
0.026000000000000002	-0.001864
0.026000000000000002	-0.001228
0.026000000000000002	-0.00047599999999999997
0.028000000000000004	-0.00288
0.028000000000000004	-0.0023
0.028000000000000004	-0.002232
0.028000000000000004	-0.00206
0.028000000000000004	-0.0013
0.028000000000000004	-0.0010199999999999999
0.028000000000000004	-0.00047599999999999997
0.03	-0.0023
0.03	-0.002232
0.03	-0.002072
0.03	-0.00172
0.03	-0.0010999999999999998
0.03	-0.000988
0.03	-0.00047599999999999997
0.032	-0.0029
0.032	-0.00282
0.032	-0.0027400000000000002
0.032	-0.0025599999999999998
0.032	-0.00246
0.032	-0.0023
0.032	-0.002232
0.032	-0.002072
0.032	-0.00168
0.032	-0.00047599999999999997
0.034	-0.00286
0.034	-0.00258
0.034	-0.0025
0.034	-0.0023
0.034	-0.002232
0.034	-0.00212
0.034	-0.002
0.034	-0.00184
0.034	-0.0017079999999999999
0.034	-0.00047599999999999997
0.036000000000000004	-0.00298
0.036000000000000004	-0.002916
0.036000000000000004	-0.00268
0.036000000000000004	-0.00262
0.036000000000000004	-0.00234
0.036000000000000004	-0.0023
0.036000000000000004	-0.00218
0.036000000000000004	-0.0020520000000000004
0.036000000000000004	-0.00188
0.036000000000000004	-0.00172
0.036000000000000004	-0.0011039999999999997
0.036000000000000004	-0.00047599999999999997
0.038000000000000006	-0.00288
0.038000000000000006	-0.00272
0.038000000000000006	-0.00266
0.038000000000000006	-0.0023
0.038000000000000006	-0.002228
0.038000000000000006	-0.002068
0.038000000000000006	-0.0019
0.038000000000000006	-0.0018
0.038000000000000006	-0.00172
0.038000000000000006	-0.00168
0.038000000000000006	-0.0010999999999999998
0.038000000000000006	-0.00047599999999999997
0.04	-0.0029
0.04	-0.0028
0.04	-0.0027
0.04	-0.00254
0.04	-0.0023
0.04	-0.002116
0.04	-0.0020680000000000004
0.04	-0.001976
0.04	-0.0017159999999999999
0.04	-0.0015
0.04	-0.0009199999999999998
0.04	-0.00047599999999999997
0.042	-0.002856
0.042	-0.002824
0.042	-0.0027160000000000005
0.042	-0.00258
0.042	-0.0023
0.042	-0.002228
0.042	-0.002016
