0.015	-0.0097
0.015	-0.00912
0.015	-0.008568000000000001
0.015	-0.00852
0.015	-0.005624
0.015	-0.005183999999999999
0.015	-0.005103999999999999
0.015	-0.00392
0.015	-0.0038039999999999997
0.015	-0.0035399999999999997
0.015	-0.0022999999999999995
0.015	-0.00047599999999999867
0.015	0.00202
0.015	0.0037760000000000016
0.015	0.005796000000000001
0.015	0.009260000000000001
0.03	-0.009984
0.03	-0.009796000000000001
0.03	-0.009760000000000001
0.03	-0.009724
0.03	-0.009500000000000001
0.03	-0.00946
0.03	-0.009240000000000002
0.03	-0.0091
0.03	-0.008956
0.03	-0.00892
0.03	-0.008572
0.03	-0.0085
0.03	-0.008464
0.03	-0.008352
0.03	-0.008316
0.03	-0.00828
0.03	-0.008244
0.03	-0.008204
0.03	-0.008056
0.03	-0.00802
0.03	-0.007984
0.03	-0.007836000000000001
0.03	-0.0078000000000000005
0.03	-0.007764
0.03	-0.007616
0.03	-0.00758
0.03	-0.007544
0.03	-0.0073999999999999995
0.03	-0.007364
0.03	-0.00722
0.03	-0.007184
0.03	-0.00704
0.03	-0.006895999999999999
0.03	-0.00686
0.03	-0.006756
0.03	-0.006719999999999999
0.03	-0.00658
0.03	-0.006476000000000001
0.03	-0.00644
0.03	-0.006336
0.03	-0.006304
0.03	-0.0062
0.03	-0.006096
0.03	-0.006064
0.03	-0.00596
0.03	-0.00586
0.03	-0.0057599999999999995
0.03	-0.00566
0.03	-0.00556
0.03	-0.00546
0.03	-0.00536
0.03	-0.005296
0.03	-0.0052
0.03	-0.005039999999999999
0.03	-0.00488
0.03	-0.004815999999999999
0.03	-0.00466
0.03	-0.0046
0.03	-0.004536
0.03	-0.00394
0.03	-0.0038799999999999998
0.03	-0.003735999999999999
0.03	-0.0036799999999999997
0.03	-0.0035399999999999997
0.03	-0.0034599999999999995
0.03	-0.00298
0.03	-0.0022999999999999995
0.03	-0.0021399999999999995
0.03	-0.0014639999999999996
0.03	-0.00047599999999999867
0.03	0.00202
0.03	0.003772000000000001
0.03	0.005796000000000001
0.03	0.007980000000000001
0.03	0.009260000000000001
0.03	0.009980000000000001
0.045	-0.009944
0.045	-0.009836000000000001
0.045	-0.00978
0.045	-0.009724
0.045	-0.009616000000000001
0.045	-0.009559999999999999
0.045	-0.009504000000000002
0.045	-0.009395999999999998
0.045	-0.009340000000000001
0.045	-0.009288
0.045	-0.009184000000000001
0.045	-0.009084
0.045	-0.008976000000000001
0.045	-0.008924
0.045	-0.008784
0.045	-0.008740000000000001
0.045	-0.008568000000000001
0.045	-0.00852
0.045	-0.008464
0.045	-0.008408
0.045	-0.008352
0.045	-0.008296000000000001
0.045	-0.00824
0.045	-0.008184
0.045	-0.008128
0.045	-0.008076
0.045	-0.00802
0.045	-0.007964
0.045	-0.007908
0.045	-0.007796
0.045	-0.0077399999999999995
0.045	-0.007688
0.045	-0.007575999999999999
0.045	-0.00752
0.045	-0.007468000000000001
0.045	-0.007356
0.045	-0.007304
0.045	-0.007248
0.045	-0.007195999999999999
0.045	-0.00714
0.045	-0.007088
0.045	-0.00698
0.045	-0.006924
0.045	-0.0068200000000000005
0.045	-0.006763999999999999
0.045	-0.00666
0.045	-0.006608
0.045	-0.006552
0.045	-0.0065
0.045	-0.006448000000000001
0.045	-0.006396000000000001
0.045	-0.006344
0.045	-0.00624
0.045	-0.006188
0.045	-0.006136
0.045	-0.006084
0.045	-0.006032
0.045	-0.005984000000000001
0.045	-0.00588
0.045	-0.0057799999999999995
0.045	-0.005728
0.045	-0.0056760000000000005
0.045	-0.005627999999999999
0.045	-0.005575999999999999
0.045	-0.005528
0.045	-0.005476
0.045	-0.005428
0.045	-0.005379999999999999
0.045	-0.00528
0.045	-0.005183999999999999
0.045	-0.005084
0.045	-0.0050360000000000005
0.045	-0.00494
0.045	-0.004843999999999999
0.045	-0.004796
0.045	-0.004704
0.045	-0.004656
0.045	-0.004564
0.045	-0.004516
0.045	-0.004423999999999999
0.045	-0.004376
0.045	-0.0042840000000000005
0.045	-0.00424
0.045	-0.004196
0.045	-0.004103999999999999
0.045	-0.004059999999999999
0.045	-0.0040160000000000005
0.045	-0.003884
0.045	-0.0038399999999999997
0.045	-0.0037959999999999995
0.045	-0.003756
0.045	-0.0035839999999999995
0.045	-0.003544
0.045	-0.0034999999999999996
0.045	-0.0034599999999999995
0.045	-0.0034159999999999998
0.045	-0.0033759999999999992
0.045	-0.0029760000000000003
0.045	-0.002936
0.045	-0.0029
0.045	-0.0028599999999999997
0.045	-0.0026360000000000003
0.045	-0.0026
0.045	-0.0024599999999999995
0.045	-0.0022999999999999995
0.045	-0.0022199999999999998
0.045	-0.0021199999999999995
0.045	-0.002056
0.045	-0.0018399999999999988
0.045	-0.0016959999999999992
0.045	-0.0015599999999999998
0.045	-0.0013599999999999992
0.045	-0.00047599999999999867
0.045	0.00202
0.045	0.003772000000000001
0.045	0.005792000000000001
0.045	0.007980000000000001
0.045	0.009260000000000001
0.045	0.009644000000000002
0.045	0.009760000000000001
0.06	-0.00998
0.06	-0.009908
0.06	-0.009836000000000001
0.06	-0.009764
0.06	-0.009692
0.06	-0.00962
0.06	-0.009548000000000001
0.06	-0.009476
0.06	-0.009404
0.06	-0.009331999999999998
0.06	-0.009260000000000001
0.06	-0.009196000000000001
0.06	-0.009068
0.06	-0.008996
0.06	-0.008928
0.06	-0.00886
0.06	-0.008804
0.06	-0.00864
0.06	-0.008576
0.06	-0.008464
0.06	-0.008388
0.06	-0.008316
0.06	-0.00824
0.06	-0.008164
0.06	-0.008091999999999998
0.06	-0.008016
0.06	-0.00794
0.06	-0.007868
0.06	-0.007792
0.06	-0.00772
0.06	-0.007644000000000001
0.06	-0.007572
0.06	-0.007500000000000001
0.06	-0.007424
0.06	-0.007352
0.06	-0.00728
0.06	-0.007208000000000001
0.06	-0.007135999999999999
0.06	-0.0070599999999999994
0.06	-0.006987999999999999
0.06	-0.006916
0.06	-0.006848
0.06	-0.006776
0.06	-0.006704
0.06	-0.006632000000000001
0.06	-0.00656
0.06	-0.006492
0.06	-0.0064199999999999995
0.06	-0.006351999999999999
0.06	-0.00628
0.06	-0.006212
0.06	-0.00614
0.06	-0.006071999999999999
0.06	-0.006004000000000001
0.06	-0.0059359999999999994
0.06	-0.005868
0.06	-0.005796
0.06	-0.005731999999999999
0.06	-0.005664000000000001
0.06	-0.005595999999999999
0.06	-0.005528
0.06	-0.00546
0.06	-0.005396
0.06	-0.005328
0.06	-0.005264
0.06	-0.005196
0.06	-0.005131999999999999
0.06	-0.005064
0.06	-0.005
0.06	-0.004936
0.06	-0.004872
0.06	-0.004808
0.06	-0.004744
0.06	-0.00468
0.06	-0.00462
0.06	-0.004555999999999999
0.06	-0.0044919999999999995
0.06	-0.004432
0.06	-0.0043679999999999995
0.06	-0.004308
0.06	-0.004248
0.06	-0.004188
0.06	-0.004128
0.06	-0.004068
0.06	-0.004008
0.06	-0.003948
0.06	-0.003888
0.06	-0.0038279999999999994
0.06	-0.003711999999999999
0.06	-0.0036560000000000004
0.06	-0.0036
0.06	-0.003544
0.06	-0.0034879999999999993
0.06	-0.0033759999999999992
0.06	-0.00332
0.06	-0.0032640000000000004
0.06	-0.003156
0.06	-0.0031039999999999996
0.06	-0.0029999999999999996
0.06	-0.002948
0.06	-0.0028439999999999997
0.06	-0.002743999999999999
0.06	-0.0026439999999999996
0.06	-0.0024959999999999995
0.06	-0.0022999999999999995
0.06	-0.0022199999999999998
0.06	-0.002175999999999999
0.06	-0.002128
0.06	-0.0020879999999999996
0.06	-0.0020439999999999994
0.06	-0.0020039999999999993
0.06	-0.001959999999999999
0.06	-0.001919999999999999
0.06	-0.0018799999999999989
0.06	-0.0018399999999999988
0.06	-0.0017999999999999995
0.06	-0.0017600000000000003
0.06	-0.0017200000000000002
0.06	-0.0016840000000000002
0.06	-0.0015359999999999987
0.06	-0.0015039999999999988
0.06	-0.0013639999999999993
0.06	-0.0011559999999999986
0.06	-0.001
0.06	-0.0007039999999999992
0.06	-0.00047599999999999867
0.06	0.0005760000000000008
0.06	0.002024
0.06	0.0037760000000000016
0.06	0.005792000000000001
0.06	0.007984000000000002
0.06	0.009260000000000001
0.06	0.009760000000000001
0.06	0.00986
0.06	0.009940000000000001
0.075	-0.00998
0.075	-0.009892000000000001
0.075	-0.009804
0.075	-0.009715999999999999
0.075	-0.009628000000000001
0.075	-0.009536
0.075	-0.009444
0.075	-0.009356
0.075	-0.009271999999999999
0.075	-0.009192
0.075	-0.009116
0.075	-0.009032
0.075	-0.008948000000000001
0.075	-0.008868000000000001
0.075	-0.008804
0.075	-0.008736
0.075	-0.008576
0.075	-0.008459999999999999
0.075	-0.008368
0.075	-0.008276
0.075	-0.00818
0.075	-0.008088
0.075	-0.007996
0.075	-0.0079
0.075	-0.007808000000000001
0.075	-0.007716000000000001
0.075	-0.007624000000000001
0.075	-0.007532
0.075	-0.0074399999999999996
0.075	-0.007348
0.075	-0.007256
0.075	-0.007164000000000001
0.075	-0.007072
0.075	-0.00698
0.075	-0.006892
0.075	-0.0068
0.075	-0.006712
0.075	-0.006624
0.075	-0.0065320000000000005
0.075	-0.006444
0.075	-0.0063560000000000005
0.075	-0.006268
0.075	-0.00618
0.075	-0.006092
0.075	-0.006008
0.075	-0.00592
0.075	-0.005835999999999999
0.075	-0.005748
0.075	-0.005664000000000001
0.075	-0.00558
0.075	-0.005495999999999999
0.075	-0.005411999999999999
0.075	-0.005328
0.075	-0.005244
0.075	-0.00516
0.075	-0.0050799999999999994
0.075	-0.0049960000000000004
0.075	-0.004915999999999999
0.075	-0.004836
0.075	-0.004755999999999999
0.075	-0.0046760000000000005
0.075	-0.004596
0.075	-0.004516
0.075	-0.0044399999999999995
0.075	-0.004359999999999999
0.075	-0.0042840000000000005
0.075	-0.004208
0.075	-0.004131999999999999
0.075	-0.004055999999999999
0.075	-0.00398
0.075	-0.003904
0.075	-0.0038319999999999995
0.075	-0.0037599999999999995
0.075	-0.0036879999999999994
0.075	-0.0036119999999999998
0.075	-0.003544
0.075	-0.0034719999999999994
0.075	-0.0033999999999999994
0.075	-0.0033320000000000003
0.075	-0.0032640000000000004
0.075	-0.0031959999999999996
0.075	-0.0031279999999999997
0.075	-0.0030599999999999994
0.075	-0.002928
0.075	-0.002864
0.075	-0.0027999999999999995
0.075	-0.0027359999999999997
0.075	-0.0022999999999999995
0.075	-0.0021959999999999996
0.075	-0.002143999999999999
0.075	-0.0020879999999999996
0.075	-0.002031999999999999
0.075	-0.00198
0.075	-0.0019279999999999992
0.075	-0.0018639999999999998
0.075	-0.0018239999999999997
0.075	-0.0017759999999999994
0.075	-0.0017280000000000004
0.075	-0.00168
0.075	-0.001583999999999999
0.075	-0.0015399999999999988
0.075	-0.0014959999999999986
0.075	-0.0013599999999999992
0.075	-0.0011759999999999995
0.075	-0.0011399999999999995
0.075	-0.0010400000000000001
0.075	-0.000979999999999999
0.075	-0.0009199999999999998
0.075	-0.0008399999999999996
0.075	-0.00047599999999999867
0.075	0.0005800000000000007
0.075	0.002028
0.075	0.0037760000000000016
0.075	0.005796000000000001
0.075	0.007984000000000002
0.075	0.009256
0.075	0.009740000000000002
0.075	0.009800000000000001
0.075	0.0099
0.09	-0.009944
0.09	-0.009840000000000002
0.09	-0.009736
0.09	-0.009632000000000002
0.09	-0.009524
0.09	-0.009416
0.09	-0.009316
0.09	-0.009219999999999999
0.09	-0.009132000000000001
0.09	-0.009035999999999999
0.09	-0.008936
0.09	-0.008844
0.09	-0.008776
