   5.0000000e-01  -2.4522000e+01
   5.0000000e-01  -2.3766000e+01
   5.0000000e-01  -2.3008000e+01
   5.0000000e-01  -2.2252000e+01
   5.0000000e-01  -2.1496000e+01
   5.0000000e-01  -2.0742000e+01
   5.0000000e-01  -1.9988000e+01
   5.0000000e-01  -1.9234000e+01
   5.0000000e-01  -1.8482000e+01
   5.0000000e-01  -1.7730000e+01
   5.0000000e-01  -1.6980000e+01
   5.0000000e-01  -1.6232000e+01
   5.0000000e-01  -1.5482000e+01
   5.0000000e-01  -1.4736000e+01
   5.0000000e-01  -1.3990000e+01
   5.0000000e-01  -1.3246000e+01
   5.0000000e-01  -1.2502000e+01
   5.0000000e-01  -1.1760000e+01
   5.0000000e-01  -1.1020000e+01
   5.0000000e-01  -1.0282000e+01
   5.0000000e-01  -9.5460000e+00
   5.0000000e-01  -8.8120000e+00
   5.0000000e-01  -8.0800000e+00
   5.0000000e-01  -7.3500000e+00
   5.0000000e-01  -6.6220000e+00
   5.0000000e-01  -5.8960000e+00
   5.0000000e-01  -5.1720000e+00
   5.0000000e-01  -4.4520000e+00
   5.0000000e-01  -3.7340000e+00
   5.0000000e-01  -3.0200000e+00
   5.0000000e-01  -2.3080000e+00
   5.0000000e-01  -1.5980000e+00
   5.0000000e-01  -8.9200000e-01
   5.0000000e-01  -1.9000000e-01
   5.0000000e-01   5.0800000e-01
   5.0000000e-01   1.2020000e+00
   5.0000000e-01   1.8940000e+00
   5.0000000e-01   2.5800000e+00
   5.0000000e-01   3.2620000e+00
   5.0000000e-01   3.9400000e+00
   5.0000000e-01   4.6120000e+00
   5.0000000e-01   5.2800000e+00
   5.0000000e-01   5.9440000e+00
   5.0000000e-01   6.6000000e+00
   5.0000000e-01   7.2520000e+00
   5.0000000e-01   7.8980000e+00
   5.0000000e-01   8.5380000e+00
   5.0000000e-01   9.1720000e+00
   5.0000000e-01   9.7980000e+00
   5.0000000e-01   1.0418000e+01
   5.0000000e-01   1.1032000e+01
   5.0000000e-01   1.1636000e+01
   5.0000000e-01   1.2234000e+01
   5.0000000e-01   1.2824000e+01
   5.0000000e-01   1.3406000e+01
   5.0000000e-01   1.3978000e+01
   5.0000000e-01   1.4542000e+01
   5.0000000e-01   1.5096000e+01
   5.0000000e-01   1.5640000e+01
   5.0000000e-01   1.6176000e+01
   5.0000000e-01   1.6700000e+01
   5.0000000e-01   1.7214000e+01
   5.0000000e-01   1.7716000e+01
   5.0000000e-01   1.8208000e+01
   5.0000000e-01   1.8688000e+01
   5.0000000e-01   1.9156000e+01
   5.0000000e-01   1.9612000e+01
   5.0000000e-01   2.0054000e+01
   5.0000000e-01   2.0484000e+01
   5.0000000e-01   2.0900000e+01
   5.0000000e-01   2.1302000e+01
   5.0000000e-01   2.1692000e+01
   5.0000000e-01   2.2066000e+01
   5.0000000e-01   2.2426000e+01
   5.0000000e-01   2.2770000e+01
   5.0000000e-01   2.3100000e+01
   5.0000000e-01   2.3414000e+01
   5.0000000e-01   2.3712000e+01
   5.0000000e-01   2.3996000e+01
   5.0000000e-01   2.4268000e+01
   5.0000000e-01   2.4514000e+01
   5.0000000e-01   2.4748000e+01
   5.0000000e-01   2.4968000e+01
   5.0000000e-01   2.5000000e+01
   5.0000000e-01   2.5102000e+01
   5.0000000e-01   2.5170000e+01
   5.0000000e-01   2.5206000e+01
   5.0000000e-01   2.5312000e+01
   5.0000000e-01   2.5358000e+01
   5.0000000e-01   2.5418000e+01
   5.0000000e-01   2.5528000e+01
   5.0000000e-01   2.5622000e+01
   5.0000000e-01   2.5682000e+01
   5.0000000e-01   2.5722000e+01
   5.0000000e-01   2.5820000e+01
   5.0000000e-01   2.5908000e+01
   5.0000000e-01   2.5944000e+01
   5.0000000e-01   2.5994000e+01
   5.0000000e-01   2.6050000e+01
   5.0000000e-01   2.6072000e+01
   5.0000000e-01   2.6144000e+01
   5.0000000e-01   2.6210000e+01
   5.0000000e-01   2.6284000e+01
   5.0000000e-01   2.6314000e+01
   5.0000000e-01   2.6332000e+01
   5.0000000e-01   2.6350000e+01
   5.0000000e-01   2.6396000e+01
   5.0000000e-01   9.7000000e+01
   5.0000000e-01   9.7044000e+01
   5.0000000e-01   9.7106000e+01
   5.0000000e-01   9.7128000e+01
   5.0000000e-01   9.7184000e+01
   5.0000000e-01   9.7280000e+01
   5.0000000e-01   9.7392000e+01
   5.0000000e-01   9.7522000e+01
   5.0000000e-01   9.7642000e+01
   5.0000000e-01   9.7668000e+01
   5.0000000e-01   9.7778000e+01
   5.0000000e-01   9.7832000e+01
   5.0000000e-01   9.7926000e+01
   5.0000000e-01   9.8012000e+01
   5.0000000e-01   9.8084000e+01
   5.0000000e-01   9.8210000e+01
   5.0000000e-01   9.8250000e+01
   5.0000000e-01   9.8424000e+01
   5.0000000e-01   9.8604000e+01
   5.0000000e-01   9.8654000e+01
   5.0000000e-01   9.8792000e+01
   5.0000000e-01   9.8902000e+01
   5.0000000e-01   9.8984000e+01
   5.0000000e-01   9.9182000e+01
   5.0000000e-01   9.9384000e+01
   5.0000000e-01   9.9444000e+01
   5.0000000e-01   9.9588000e+01
   5.0000000e-01   9.9740000e+01
   5.0000000e-01   9.9794000e+01
   5.0000000e-01   1.0005000e+02
   5.0000000e-01   1.0037400e+02
   5.0000000e-01   1.0071600e+02
   5.0000000e-01   1.0107000e+02
   5.0000000e-01   1.0143800e+02
   5.0000000e-01   1.0182200e+02
   5.0000000e-01   1.0221800e+02
   5.0000000e-01   1.0262800e+02
   5.0000000e-01   1.0305000e+02
   5.0000000e-01   1.0348400e+02
   5.0000000e-01   1.0393000e+02
   5.0000000e-01   1.0438800e+02
   5.0000000e-01   1.0485800e+02
   5.0000000e-01   1.0533800e+02
   5.0000000e-01   1.0583000e+02
   5.0000000e-01   1.0633200e+02
   5.0000000e-01   1.0684200e+02
   5.0000000e-01   1.0736400e+02
   5.0000000e-01   1.0789400e+02
   5.0000000e-01   1.0843400e+02
   5.0000000e-01   1.0898200e+02
   5.0000000e-01   1.0953800e+02
   5.0000000e-01   1.1010200e+02
   5.0000000e-01   1.1067400e+02
   5.0000000e-01   1.1125400e+02
   5.0000000e-01   1.1184000e+02
   5.0000000e-01   1.1243400e+02
   5.0000000e-01   1.1303400e+02
   5.0000000e-01   1.1364000e+02
   5.0000000e-01   1.1425400e+02
   5.0000000e-01   1.1487200e+02
   5.0000000e-01   1.1549600e+02
   5.0000000e-01   1.1612600e+02
   5.0000000e-01   1.1676200e+02
   5.0000000e-01   1.1740200e+02
   5.0000000e-01   1.1804600e+02
   5.0000000e-01   1.1869600e+02
   5.0000000e-01   1.1935000e+02
   5.0000000e-01   1.2000800e+02
   5.0000000e-01   1.2067000e+02
   5.0000000e-01   1.2133800e+02
   5.0000000e-01   1.2200800e+02
   5.0000000e-01   1.2268000e+02
   5.0000000e-01   1.2335800e+02
   5.0000000e-01   1.2403800e+02
   5.0000000e-01   1.2472200e+02
   5.0000000e-01   1.2540800e+02
   5.0000000e-01   1.2609800e+02
   5.0000000e-01   1.2679000e+02
   5.0000000e-01   1.2748600e+02
   5.0000000e-01   1.2818200e+02
   5.0000000e-01   1.2888200e+02
   5.0000000e-01   1.2958400e+02
   5.0000000e-01   1.3028800e+02
   5.0000000e-01   1.3099400e+02
   5.0000000e-01   1.3170400e+02
   5.0000000e-01   1.3241400e+02
   5.0000000e-01   1.3312600e+02
   5.0000000e-01   1.3384000e+02
   5.0000000e-01   1.3455400e+02
   5.0000000e-01   1.3527200e+02
   5.0000000e-01   1.3599000e+02
   5.0000000e-01   1.3671000e+02
   5.0000000e-01   1.3743000e+02
   5.0000000e-01   1.3815200e+02
   5.0000000e-01   1.3887600e+02
   5.0000000e-01   1.3960000e+02
